time	V(n003)
7.646347507458000e-003	-9.769133e-001
7.646933534806714e-003	-9.737580e-001
7.647466930581043e-003	-9.782078e-001
7.648047144127665e-003	-9.879624e-001
7.648508651606138e-003	-9.914589e-001
7.649040690437779e-003	-9.881750e-001
7.649543728951674e-003	-9.853471e-001
7.650098796924362e-003	-9.896522e-001
7.650633500468765e-003	-9.986099e-001
7.651068026059449e-003	-1.002666e+000
7.651592640184838e-003	-1.000283e+000
7.652111368788774e-003	-9.966987e-001
7.652608372372791e-003	-9.990944e-001
7.653125625613631e-003	-1.007462e+000
7.653560326233808e-003	-1.012872e+000
7.654082842457637e-003	-1.012328e+000
7.654627123826229e-003	-1.008103e+000
7.655074569603556e-003	-1.008395e+000
7.655592909923197e-003	-1.015455e+000
7.656058319080910e-003	-1.022442e+000
7.656520482030469e-003	-1.024158e+000
7.657005565258785e-003	-1.020522e+000
7.657421198312875e-003	-1.018333e+000
7.657951899366862e-003	-1.022146e+000
7.658841942940015e-003	-1.034259e+000
7.659353726602104e-003	-1.033300e+000
7.659910780285121e-003	-1.029413e+000
7.660367307981645e-003	-1.030005e+000
7.660862942939531e-003	-1.036573e+000
7.661280978023961e-003	-1.042792e+000
7.661705896031129e-003	-1.044896e+000
7.662164268120517e-003	-1.042053e+000
7.662558309865693e-003	-1.039147e+000
7.662988521473318e-003	-1.040186e+000
7.663449983267853e-003	-1.046373e+000
7.663836363373656e-003	-1.052194e+000
7.664240495427250e-003	-1.054638e+000
7.664683031179843e-003	-1.052419e+000
7.665468569767888e-003	-1.049194e+000
7.665918302408363e-003	-1.054137e+000
7.666692495723292e-003	-1.063759e+000
7.667131947241495e-003	-1.062910e+000
7.667986449606871e-003	-1.058540e+000
7.668446444780605e-003	-1.062527e+000
7.669312089316743e-003	-1.072894e+000
7.669757325591246e-003	-1.072235e+000
7.670694813746232e-003	-1.068298e+000
7.671146888439723e-003	-1.072476e+000
7.671933930236033e-003	-1.081874e+000
7.672358488692512e-003	-1.081550e+000
7.673239981866677e-003	-1.077184e+000
7.673685106182445e-003	-1.080259e+000
7.674164603415609e-003	-1.086572e+000
7.674512938231462e-003	-1.090114e+000
7.674953213124533e-003	-1.090577e+000
7.675389603811704e-003	-1.087894e+000
7.676076884286652e-003	-1.086688e+000
7.676481460849358e-003	-1.090810e+000
7.677123862885460e-003	-1.098468e+000
7.677535525501166e-003	-1.099032e+000
7.678025505877264e-003	-1.096371e+000
7.678759654791597e-003	-1.095603e+000
7.679178301207726e-003	-1.099910e+000
7.679840072449243e-003	-1.106929e+000
7.680256926029878e-003	-1.106986e+000
7.680824572683208e-003	-1.104138e+000
7.681236233710464e-003	-1.103337e+000
7.681697601868572e-003	-1.106181e+000
7.682562644896869e-003	-1.114771e+000
7.683027421201312e-003	-1.114971e+000
7.683523821182568e-003	-1.112528e+000
7.683893764961371e-003	-1.111528e+000
7.684379414893991e-003	-1.113840e+000
7.684841042593787e-003	-1.118646e+000
7.685635508711035e-003	-1.123083e+000
7.686095073165206e-003	-1.121335e+000
7.686815617814105e-003	-1.119727e+000
7.687257605629506e-003	-1.122883e+000
7.687990078806041e-003	-1.129744e+000
7.688456063546662e-003	-1.130278e+000
7.688987873309757e-003	-1.128192e+000
7.689846633310260e-003	-1.128976e+000
7.690330609649005e-003	-1.133370e+000
7.691143513945427e-003	-1.137730e+000
7.691621815040261e-003	-1.136326e+000
7.692390579377940e-003	-1.134949e+000
7.692859131228736e-003	-1.137968e+000
7.693639216942728e-003	-1.144122e+000
7.694128809532493e-003	-1.144327e+000
7.695205051770239e-003	-1.142213e+000
7.695736106995439e-003	-1.145092e+000
7.696754717676816e-003	-1.151358e+000
7.697274575528518e-003	-1.150636e+000
7.698160725055598e-003	-1.149206e+000
7.698671080849512e-003	-1.152065e+000
7.699562558268927e-003	-1.157647e+000
7.700083946333487e-003	-1.157373e+000
7.701060317684975e-003	-1.155804e+000
7.701599845169905e-003	-1.158494e+000
7.702594403403734e-003	-1.163889e+000
7.703139700788596e-003	-1.163339e+000
7.704087869219531e-003	-1.162249e+000
7.704633168441359e-003	-1.165003e+000
7.705570740509041e-003	-1.169702e+000
7.706123853144071e-003	-1.169204e+000
7.707078280510180e-003	-1.168183e+000
7.707639965457295e-003	-1.170779e+000
7.708618820990253e-003	-1.175190e+000
7.709192113303785e-003	-1.174635e+000
7.710166201997201e-003	-1.173910e+000
7.710744096770338e-003	-1.176513e+000
7.711736482793227e-003	-1.180353e+000
7.712326669570052e-003	-1.179677e+000
7.713342469612390e-003	-1.179405e+000
7.713940270379084e-003	-1.182077e+000
7.715003325646994e-003	-1.185109e+000
7.715625437765680e-003	-1.184177e+000
7.716758935299589e-003	-1.185194e+000
7.717991501930381e-003	-1.189480e+000
7.718688597480542e-003	-1.189048e+000
7.719950117549126e-003	-1.189378e+000
7.721201805208233e-003	-1.193475e+000
7.721975310959015e-003	-1.193222e+000
7.723457595288582e-003	-1.193899e+000
7.724889208262076e-003	-1.197356e+000
7.725702799792649e-003	-1.196585e+000
7.727228708561141e-003	-1.198324e+000
7.729046693253129e-003	-1.200322e+000
7.731079139568104e-003	-1.201693e+000
7.733192370438891e-003	-1.203031e+000
7.735348938274544e-003	-1.204877e+000
7.737333911525483e-003	-1.204940e+000
7.739262396933050e-003	-1.206720e+000
7.741203262292728e-003	-1.206349e+000
7.743168023337090e-003	-1.207756e+000
7.745173713605752e-003	-1.207019e+000
7.746107736488509e-003	-1.206978e+000
7.748174071557481e-003	-1.208061e+000
7.750297083684899e-003	-1.206926e+000
7.752514113948984e-003	-1.207029e+000
7.754955242605740e-003	-1.206121e+000
7.757566317630217e-003	-1.204476e+000
7.759999951069914e-003	-1.203964e+000
7.763928838728560e-003	-1.201020e+000
7.767857726387208e-003	-1.197358e+000
7.771786614045854e-003	-1.192978e+000
7.775715501704501e-003	-1.187882e+000
7.779644389363147e-003	-1.182068e+000
7.783573277021795e-003	-1.175537e+000
7.787502164680441e-003	-1.168288e+000
7.800652826374547e-003	-1.139009e+000
7.813803488068653e-003	-1.102598e+000
7.826954149762758e-003	-1.059056e+000
7.840104811456866e-003	-1.008382e+000
7.853255473150972e-003	-9.505770e-001
7.866406134845077e-003	-8.856401e-001
7.879556796539183e-003	-8.135717e-001
7.891135588143692e-003	-7.465244e-001
7.905885146135378e-003	-6.553092e-001
7.926763228475259e-003	-5.167891e-001
7.956060103475259e-003	-3.100647e-001
7.985356978475258e-003	-9.643008e-002
7.996373028731817e-003	-2.485590e-002
8.001754596407571e-003	-4.170223e-004
8.006820569900715e-003	2.857521e-002
8.009401644362991e-003	5.832866e-002
8.012224692152372e-003	9.485094e-002
8.015113039629854e-003	1.217378e-001
8.017773786838749e-003	1.423495e-001
8.021391203243414e-003	1.700226e-001
8.028626036052745e-003	2.244579e-001
8.038771504929213e-003	2.992491e-001
8.054924709808209e-003	4.144712e-001
8.078760773636078e-003	5.749626e-001
8.108057648636077e-003	7.540973e-001
8.137354523636077e-003	9.078591e-001
8.166651398636076e-003	1.029945e+000
8.195948273636075e-003	1.116926e+000
8.224787662294932e-003	1.171142e+000
8.240468805388998e-003	1.185088e+000
8.258747083546535e-003	1.184483e+000
8.278378536930153e-003	1.167881e+000
8.292798935779415e-003	1.144104e+000
8.304176617924612e-003	1.117135e+000
8.316389497549028e-003	1.080772e+000
8.329828877218207e-003	1.031841e+000
8.354725702915617e-003	9.231982e-001
8.378604680665475e-003	8.010240e-001
8.402735451388933e-003	6.585611e-001
8.432032326388932e-003	4.661800e-001
8.461329201388932e-003	2.602395e-001
8.486398558982051e-003	8.384028e-002
8.498704355550255e-003	8.840547e-003
8.504633922515249e-003	-4.370239e-002
8.506592009553117e-003	-8.989981e-002
8.507696723639999e-003	-1.120718e-001
8.508184559271544e-003	-1.007709e-001
8.508639646486915e-003	-7.981741e-002
8.509046223688517e-003	-7.090998e-002
8.509484184055009e-003	-7.720717e-002
8.509843507134730e-003	-9.411213e-002
8.510262029358432e-003	-1.191238e-001
8.510780621990064e-003	-1.408159e-001
8.511124025268831e-003	-1.406842e-001
8.511499270896126e-003	-1.263504e-001
8.511913479683480e-003	-1.073896e-001
8.512271820045835e-003	-9.765221e-002
8.512603950206350e-003	-9.985826e-002
8.512995978147071e-003	-1.156926e-001
8.513420937651364e-003	-1.395081e-001
8.513936578810876e-003	-1.616841e-001
8.514276081735141e-003	-1.628842e-001
8.514645204330545e-003	-1.501994e-001
8.515063114167533e-003	-1.318518e-001
8.515418079110970e-003	-1.225807e-001
8.515747311239009e-003	-1.253008e-001
8.516126962939175e-003	-1.412036e-001
8.516542650386209e-003	-1.637241e-001
8.517091372812232e-003	-1.834254e-001
8.517467609881120e-003	-1.812730e-001
8.517874863350384e-003	-1.656831e-001
8.518304681119698e-003	-1.494932e-001
8.518627280366353e-003	-1.460437e-001
8.518961054471537e-003	-1.550214e-001
8.519388458061755e-003	-1.775410e-001
8.519808954068888e-003	-1.995770e-001
8.520133643464585e-003	-2.073348e-001
8.520464210976372e-003	-2.020186e-001
8.520885354719246e-003	-1.857741e-001
8.521365248012225e-003	-1.706313e-001
8.521693754453597e-003	-1.707616e-001
8.522034441089893e-003	-1.836251e-001
8.522446607193226e-003	-2.057150e-001
8.522951194021772e-003	-2.254285e-001
8.523300970174933e-003	-2.254288e-001
8.523687445967083e-003	-2.120903e-001
8.524108704072352e-003	-1.957757e-001
8.524436768720480e-003	-1.909482e-001
8.524758874939116e-003	-1.984502e-001
8.525186193889908e-003	-2.201439e-001
8.525592992982424e-003	-2.410505e-001
8.525919887591674e-003	-2.486541e-001
8.526248852453866e-003	-2.432560e-001
8.526664418045147e-003	-2.276981e-001
8.527150507971034e-003	-2.140294e-001
8.527479733639435e-003	-2.159857e-001
8.527821650965734e-003	-2.305598e-001
8.528226253175970e-003	-2.521478e-001
8.528686704964966e-003	-2.669346e-001
8.529048487535041e-003	-2.638433e-001
8.529492679799472e-003	-2.479405e-001
8.529927235393194e-003	-2.352186e-001
8.530240661705291e-003	-2.361912e-001
8.530581078789234e-003	-2.496486e-001
8.530987576407866e-003	-2.703821e-001
8.531513815049201e-003	-2.861294e-001
8.531905548427121e-003	-2.820437e-001
8.532354694380677e-003	-2.664276e-001
8.532809186648260e-003	-2.560242e-001
8.533128200993976e-003	-2.601782e-001
8.533489593226471e-003	-2.768795e-001
8.533892806613500e-003	-2.979222e-001
8.534237329732507e-003	-3.077047e-001
8.534570247645142e-003	-3.042003e-001
8.534997216532590e-003	-2.894494e-001
8.535446699515831e-003	-2.769395e-001
8.535769823155102e-003	-2.784646e-001
8.536116117230685e-003	-2.924426e-001
8.536519981738849e-003	-3.128952e-001
8.536963627353254e-003	-3.258815e-001
8.537325954794074e-003	-3.223074e-001
8.537767737908862e-003	-3.074386e-001
8.538219306386267e-003	-2.968350e-001
8.538538869959304e-003	-3.004237e-001
8.538898890706531e-003	-3.163602e-001
8.539302338203629e-003	-3.366882e-001
8.539649466407622e-003	-3.459919e-001
8.539984905697949e-003	-3.422301e-001
8.540412320985990e-003	-3.280383e-001
8.540875436435410e-003	-3.169221e-001
8.541203153574239e-003	-3.202046e-001
8.541563041811459e-003	-3.357551e-001
8.541967446322456e-003	-3.557512e-001
8.542316729310429e-003	-3.647826e-001
8.542652335464229e-003	-3.608552e-001
8.543080913785110e-003	-3.469088e-001
8.543552066036339e-003	-3.365581e-001
8.543882918078151e-003	-3.407467e-001
8.544251538663353e-003	-3.570673e-001
8.544657959383414e-003	-3.763185e-001
8.544997543212553e-003	-3.835447e-001
8.545339946153975e-003	-3.782537e-001
8.545761768620276e-003	-3.649700e-001
8.546279571151215e-003	-3.569545e-001
8.546644505518753e-003	-3.647119e-001
8.547058638929843e-003	-3.839751e-001
8.547483567774857e-003	-3.998461e-001
8.547815502685883e-003	-4.008121e-001
8.548201313127345e-003	-3.899778e-001
8.548620616257351e-003	-3.770533e-001
8.548963556461819e-003	-3.752112e-001
8.549300765293727e-003	-3.853820e-001
8.549716757663502e-003	-4.043509e-001
8.550206485021708e-003	-4.185758e-001
8.550572900982675e-003	-4.158515e-001
8.551042488547813e-003	-4.019024e-001
8.551490209797185e-003	-3.942249e-001
8.551819185774065e-003	-3.999961e-001
8.552213652624754e-003	-4.174819e-001
8.552630333345379e-003	-4.343442e-001
8.552972353347827e-003	-4.377710e-001
8.553344596398994e-003	-4.292994e-001
8.553765197595058e-003	-4.162846e-001
8.554127184318713e-003	-4.127043e-001
8.554461577762062e-003	-4.210694e-001
8.554893340647471e-003	-4.400443e-001
8.555348420547358e-003	-4.543622e-001
8.555699023401980e-003	-4.533257e-001
8.556121088801398e-003	-4.413928e-001
8.556559649312250e-003	-4.316805e-001
8.556900083142300e-003	-4.346954e-001
8.557273958861618e-003	-4.492828e-001
8.557687708506486e-003	-4.669575e-001
8.558045985212705e-003	-4.733431e-001
8.558405090323185e-003	-4.676324e-001
8.558836316673630e-003	-4.555876e-001
8.559318299669888e-003	-4.512794e-001
8.559692010290313e-003	-4.607016e-001
8.560141262521959e-003	-4.791207e-001
8.560623129348022e-003	-4.898691e-001
8.561000484669325e-003	-4.854746e-001
8.561466287210585e-003	-4.736190e-001
8.561986277190800e-003	-4.710435e-001
8.562379925724555e-003	-4.821424e-001
8.562830221369342e-003	-4.997369e-001
8.563310406984950e-003	-5.071790e-001
8.563712692015413e-003	-5.004679e-001
8.564163727751954e-003	-4.889420e-001
8.564564374342689e-003	-4.879710e-001
8.564929635711951e-003	-4.988580e-001
8.565363709416294e-003	-5.160964e-001
8.565835396073406e-003	-5.246775e-001
8.566232080472663e-003	-5.191086e-001
8.566687453279797e-003	-5.078634e-001
8.567137901801752e-003	-5.064713e-001
8.567517741862771e-003	-5.173591e-001
8.567961295418217e-003	-5.343478e-001
8.568427116665368e-003	-5.417862e-001
8.568826980472179e-003	-5.357002e-001
8.569282000169744e-003	-5.247084e-001
8.569698602606172e-003	-5.239024e-001
8.570072573976137e-003	-5.347586e-001
8.570513124233459e-003	-5.514668e-001
8.570967956224269e-003	-5.588167e-001
8.571365553269230e-003	-5.530387e-001
8.571822353093849e-003	-5.423001e-001
8.572248171060485e-003	-5.415235e-001
8.572626968224166e-003	-5.523264e-001
8.573071383879041e-003	-5.687558e-001
8.573521016390929e-003	-5.755513e-001
8.573920689994356e-003	-5.696494e-001
8.574378856693328e-003	-5.591885e-001
8.574791649147618e-003	-5.587678e-001
8.575170433757226e-003	-5.695892e-001
8.575615150239685e-003	-5.857396e-001
8.576054068955421e-003	-5.921706e-001
8.576453007234001e-003	-5.863546e-001
8.576912426984357e-003	-5.761437e-001
8.577323529201144e-003	-5.758621e-001
8.577704673350263e-003	-5.866253e-001
8.578151768169706e-003	-6.024937e-001
8.578585323510010e-003	-6.085342e-001
8.578985992391814e-003	-6.027004e-001
8.579447277077476e-003	-5.927648e-001
8.579851163591274e-003	-5.927519e-001
8.580234046302621e-003	-6.035311e-001
8.580682578338725e-003	-6.191142e-001
8.581106800533705e-003	-6.247533e-001
8.581507916470717e-003	-6.189387e-001
8.581970645835161e-003	-6.093144e-001
8.582375853384104e-003	-6.095837e-001
8.582763843517006e-003	-6.204711e-001
8.583214766675295e-003	-6.357096e-001
8.583629770389499e-003	-6.407605e-001
8.584033237854538e-003	-6.348071e-001
8.584497037087748e-003	-6.256192e-001
8.584906598165002e-003	-6.264485e-001
8.585303820559671e-003	-6.377156e-001
8.585756921352116e-003	-6.523250e-001
8.586173628952306e-003	-6.563619e-001
8.586590075690737e-003	-6.498098e-001
8.587055706065664e-003	-6.414685e-001
8.587464033035721e-003	-6.436628e-001
8.587878148152968e-003	-6.559496e-001
8.588333222928067e-003	-6.693942e-001
8.588748392466062e-003	-6.715241e-001
8.589189694265968e-003	-6.638737e-001
8.589660324702987e-003	-6.571988e-001
8.590064880608818e-003	-6.617491e-001
8.590516134998016e-003	-6.757770e-001
8.590983453883549e-003	-6.867822e-001
8.591398196679605e-003	-6.856118e-001
8.591906554662639e-003	-6.767026e-001
8.592417165262625e-003	-6.748536e-001
8.592830868743375e-003	-6.840310e-001
8.593324058207185e-003	-6.984341e-001
8.593805085728944e-003	-7.024963e-001
8.594250993703896e-003	-6.960608e-001
8.594739359363432e-003	-6.895095e-001
8.595158739343660e-003	-6.940398e-001
8.595621783661155e-003	-7.077019e-001
8.596100412446493e-003	-7.178473e-001
8.596529054000280e-003	-7.160570e-001
8.597038353001782e-003	-7.079961e-001
8.597587542751365e-003	-7.080918e-001
8.598029347471451e-003	-7.185175e-001
8.598528239410442e-003	-7.314371e-001
8.598972237008474e-003	-7.328287e-001
8.599445205626232e-003	-7.254264e-001
8.599940798554475e-003	-7.212429e-001
8.600368458260286e-003	-7.280881e-001
8.600878536739838e-003	-7.419989e-001
8.601420879480723e-003	-7.480971e-001
8.601886675447959e-003	-7.429458e-001
8.602397036527230e-003	-7.367679e-001
8.602839039998771e-003	-7.413120e-001
8.603321397428808e-003	-7.544174e-001
8.603818502352244e-003	-7.632672e-001
8.604271107018308e-003	-7.606249e-001
8.604784563584251e-003	-7.534913e-001
8.605320483129208e-003	-7.554945e-001
8.605787173418795e-003	-7.666472e-001
8.606292696375419e-003	-7.773145e-001
8.606754899956791e-003	-7.765773e-001
8.607292132887514e-003	-7.693541e-001
8.607842112714290e-003	-7.698131e-001
8.608308385986875e-003	-7.800127e-001
8.608820066895555e-003	-7.913612e-001
8.609294818159636e-003	-7.916806e-001
8.609853226827563e-003	-7.844462e-001
8.610380394983051e-003	-7.840502e-001
8.610841475687922e-003	-7.935153e-001
8.611355894222026e-003	-8.052085e-001
8.611846029966902e-003	-8.064345e-001
8.612362430734263e-003	-7.998868e-001
8.612892895533795e-003	-7.981882e-001
8.613362271035834e-003	-8.067229e-001
8.613879939283777e-003	-8.186593e-001
8.614383529987174e-003	-8.209925e-001
8.614886413730961e-003	-8.150179e-001
8.615415982812725e-003	-8.123676e-001
8.615893828636855e-003	-8.200368e-001
8.616418927932001e-003	-8.318689e-001
8.616963848281672e-003	-8.348330e-001
8.617538528836349e-003	-8.287866e-001
8.618060882505651e-003	-8.271197e-001
8.618537516373081e-003	-8.352401e-001
8.619069948551576e-003	-8.467202e-001
8.619601768757781e-003	-8.487790e-001
8.620188744009012e-003	-8.426560e-001
8.620721803180602e-003	-8.419942e-001
8.621211834478853e-003	-8.508412e-001
8.621744095911091e-003	-8.614264e-001
8.622277230279673e-003	-8.622700e-001
8.622865123116115e-003	-8.564071e-001
8.623431503943442e-003	-8.573814e-001
8.623947759484415e-003	-8.672734e-001
8.624485180753932e-003	-8.762589e-001
8.625017028642193e-003	-8.751137e-001
8.625577891916168e-003	-8.696111e-001
8.626123641876943e-003	-8.722217e-001
8.627229269682133e-003	-8.902375e-001
8.627806319733431e-003	-8.870058e-001
8.628337728282764e-003	-8.828579e-001
8.628873921204643e-003	-8.875948e-001
8.629473397016490e-003	-8.991129e-001
8.630050274634718e-003	-9.035485e-001
8.630594052368759e-003	-8.992513e-001
8.631161950071128e-003	-8.970833e-001
8.631733092375200e-003	-9.048899e-001
8.632278101108296e-003	-9.148437e-001
8.632798802254055e-003	-9.164687e-001
8.633360436060942e-003	-9.114011e-001
8.633938466172608e-003	-9.111898e-001
8.634472696786208e-003	-9.197270e-001
8.635033706952311e-003	-9.284767e-001
8.635618376638362e-003	-9.280376e-001
8.636208979782057e-003	-9.231800e-001
8.636731099983176e-003	-9.255413e-001
8.637299794775146e-003	-9.357594e-001
8.637853702960588e-003	-9.423269e-001
8.638381022959730e-003	-9.400420e-001
8.638975259763907e-003	-9.361944e-001
8.639575772822121e-003	-9.412552e-001
8.640143078265600e-003	-9.514242e-001
8.640629712087780e-003	-9.551461e-001
8.641172033233864e-003	-9.513017e-001
8.641739253982365e-003	-9.485203e-001
8.642274741364349e-003	-9.541558e-001
8.642888627912295e-003	-9.646807e-001
8.643382324596967e-003	-9.670768e-001
8.643928285142103e-003	-9.624912e-001
8.644425966122398e-003	-9.606850e-001
8.644967985512630e-003	-9.670481e-001
8.645544884828263e-003	-9.766833e-001
8.646038260189363e-003	-9.788424e-001
8.646567644666994e-003	-9.743841e-001
8.647044783498445e-003	-9.724995e-001
8.647582506070469e-003	-9.784145e-001
8.648164988633076e-003	-9.880249e-001
8.648646686802066e-003	-9.905024e-001
8.649169233761201e-003	-9.863837e-001
8.649639601924110e-003	-9.841206e-001
8.650178224709596e-003	-9.892598e-001
8.650741556013857e-003	-9.986876e-001
8.651188529695096e-003	-1.001957e+000
8.651707280756739e-003	-9.986535e-001
8.652189141582969e-003	-9.956672e-001
8.652736562376332e-003	-9.993852e-001
8.653657778969684e-003	-1.012519e+000
8.654174204961352e-003	-1.011155e+000
8.654773581768150e-003	-1.007241e+000
8.655316622434288e-003	-1.009469e+000
8.655816741423005e-003	-1.017349e+000
8.656231144253518e-003	-1.022674e+000
8.656752816798952e-003	-1.022472e+000
8.657667788616994e-003	-1.017552e+000
8.658181774444348e-003	-1.023486e+000
8.658670285410187e-003	-1.031217e+000
8.659098618902525e-003	-1.034095e+000
8.659571283168291e-003	-1.031365e+000
8.659995674396969e-003	-1.028027e+000
8.660432983186734e-003	-1.029046e+000
8.660903107073199e-003	-1.035680e+000
8.661304173773927e-003	-1.041853e+000
8.661724647920087e-003	-1.044056e+000
8.662176202533256e-003	-1.041241e+000
8.662568718495297e-003	-1.038126e+000
8.662990412755483e-003	-1.038843e+000
8.663446934167884e-003	-1.044862e+000
8.663837322844859e-003	-1.050975e+000
8.664232659998786e-003	-1.053748e+000
8.664672020284253e-003	-1.051759e+000
8.665456628706839e-003	-1.047886e+000
8.665906631322277e-003	-1.052541e+000
8.666689797721014e-003	-1.062726e+000
8.667132443803552e-003	-1.062119e+000
8.668102990111587e-003	-1.057848e+000
8.668565880823126e-003	-1.062492e+000
8.669362609255545e-003	-1.072161e+000
8.669793901629780e-003	-1.071364e+000
8.670641443898796e-003	-1.066870e+000
8.671087938861243e-003	-1.070396e+000
8.671984812685859e-003	-1.080987e+000
8.672419288152137e-003	-1.080537e+000
8.673264910823399e-003	-1.076060e+000
8.673706949452952e-003	-1.079069e+000
8.674179866915505e-003	-1.085398e+000
8.674521621464119e-003	-1.089053e+000
8.674962050549266e-003	-1.089747e+000
8.675381863159457e-003	-1.087162e+000
8.676026838092347e-003	-1.085123e+000
8.676422118213749e-003	-1.088642e+000
8.677065754835395e-003	-1.096878e+000
8.677487731498595e-003	-1.098252e+000
8.677915585118762e-003	-1.096232e+000
8.678559672930530e-003	-1.093437e+000
8.678965856892363e-003	-1.096223e+000
8.679404738625629e-003	-1.101661e+000
8.679761105330336e-003	-1.105267e+000
8.680207579357977e-003	-1.106193e+000
8.680648164044852e-003	-1.103967e+000
8.681324408867335e-003	-1.102197e+000
8.681739826751498e-003	-1.105586e+000
8.682419850379802e-003	-1.113148e+000
8.682859485438326e-003	-1.114065e+000
8.683333200084379e-003	-1.111905e+000
8.684035759819533e-003	-1.110489e+000
8.684464414246196e-003	-1.113983e+000
8.685162752036887e-003	-1.121069e+000
8.685608406685266e-003	-1.121595e+000
8.686127943407129e-003	-1.119295e+000
8.686942532201356e-003	-1.119554e+000
8.687401992962009e-003	-1.123956e+000
8.688139905820059e-003	-1.129277e+000
8.688588912291979e-003	-1.128389e+000
8.689317459056937e-003	-1.125698e+000
8.689781136179336e-003	-1.127884e+000
8.690337442553670e-003	-1.132973e+000
8.690757537726777e-003	-1.135867e+000
8.691265419460654e-003	-1.136049e+000
8.692206744293820e-003	-1.133453e+000
8.692723793856766e-003	-1.136078e+000
8.693712377280546e-003	-1.143255e+000
8.694223210542926e-003	-1.142959e+000
8.695215135476570e-003	-1.141039e+000
8.695724898927511e-003	-1.144065e+000
8.696644043340415e-003	-1.150146e+000
8.697150220588664e-003	-1.149670e+000
8.698062882673493e-003	-1.147836e+000
8.698577382200867e-003	-1.150522e+000
8.699542240887816e-003	-1.156530e+000
8.700068565434906e-003	-1.156143e+000
8.701040970907705e-003	-1.154620e+000
8.701574316938432e-003	-1.157408e+000
8.702529737518200e-003	-1.162736e+000
8.703067064600289e-003	-1.162222e+000
8.704009673817579e-003	-1.160931e+000
8.704552350478777e-003	-1.163600e+000
8.705512489789586e-003	-1.168540e+000
8.706065245483641e-003	-1.168050e+000
8.707033734797356e-003	-1.166968e+000
8.707593644172651e-003	-1.169602e+000
8.708566703386015e-003	-1.174050e+000
8.709135573937392e-003	-1.173474e+000
8.710100162696705e-003	-1.172647e+000
8.710673490360347e-003	-1.175226e+000
8.711653909883748e-003	-1.179195e+000
8.712239105128554e-003	-1.178563e+000
8.713238744278066e-003	-1.178047e+000
8.713830818634995e-003	-1.180638e+000
8.714866275136230e-003	-1.183979e+000
8.715476090609128e-003	-1.183135e+000
8.716554338906861e-003	-1.183477e+000
8.717180917860928e-003	-1.186231e+000
8.718417772318654e-003	-1.188087e+000
8.719781446641501e-003	-1.187872e+000
8.720475901390811e-003	-1.190493e+000
8.721828232079560e-003	-1.192173e+000
8.723349345149810e-003	-1.192540e+000
8.724741405146766e-003	-1.196233e+000
8.725558110777642e-003	-1.195542e+000
8.727106808332797e-003	-1.197034e+000
8.728795306762113e-003	-1.199264e+000
8.730478923794320e-003	-1.199471e+000
8.732122083653508e-003	-1.202245e+000
8.733797789357818e-003	-1.201507e+000
8.735522579291029e-003	-1.204398e+000
8.736520253350985e-003	-1.203726e+000
8.738435587122258e-003	-1.205035e+000
8.740465491468150e-003	-1.205227e+000
8.742525789192305e-003	-1.206461e+000
8.744590543071968e-003	-1.205903e+000
8.746649784352632e-003	-1.207022e+000
8.747608762547593e-003	-1.207028e+000
8.749725096953702e-003	-1.205890e+000
8.751910027038181e-003	-1.206149e+000
8.754273506899073e-003	-1.205214e+000
8.756888887480361e-003	-1.203780e+000
8.759387341013969e-003	-1.203256e+000
8.763042380008520e-003	-1.200478e+000
8.766697419003069e-003	-1.197173e+000
8.770352457997619e-003	-1.193341e+000
8.774007496992168e-003	-1.188981e+000
8.777662535986719e-003	-1.184094e+000
8.781317574981268e-003	-1.178679e+000
8.784972613975818e-003	-1.172737e+000
8.799340177681289e-003	-1.141436e+000
8.813707741386758e-003	-1.101781e+000
8.828075305092229e-003	-1.053772e+000
8.842442868797698e-003	-9.974084e-001
8.856810432503168e-003	-9.326912e-001
8.871177996208637e-003	-8.596201e-001
8.885545559914108e-003	-7.781951e-001
8.899969768849056e-003	-6.912770e-001
8.919866098365153e-003	-5.621212e-001
8.949162973365153e-003	-3.585241e-001
8.978459848365152e-003	-1.454780e-001
8.989012273607476e-003	-6.848913e-002
8.995876752218799e-003	-2.348853e-002
8.999401979550698e-003	-7.972994e-003
9.002518543365898e-003	9.014344e-004
9.005841562978413e-003	1.776430e-002
9.008069471236396e-003	4.257474e-002
9.010389791890741e-003	7.560497e-002
9.012875235548079e-003	1.037480e-001
9.015428382525776e-003	1.252850e-001
9.018252648052972e-003	1.470914e-001
9.023901179107364e-003	1.900482e-001
9.032928275127491e-003	2.572452e-001
9.050982467167748e-003	3.877975e-001
9.070421096542573e-003	5.214331e-001
9.099300202096365e-003	7.038932e-001
9.128597077096365e-003	8.660303e-001
9.157893952096364e-003	9.980568e-001
9.187190827096363e-003	1.095640e+000
9.216487702096363e-003	1.160710e+000
9.234136020753356e-003	1.182625e+000
9.249760457535641e-003	1.188750e+000
9.264910966448067e-003	1.181893e+000
9.289266103149802e-003	1.150331e+000
9.302718638863929e-003	1.121815e+000
9.314327313685915e-003	1.088539e+000
9.326722290275286e-003	1.044703e+000
9.351512243454029e-003	9.380377e-001
9.380809118454028e-003	7.879364e-001
9.408557012896123e-003	6.223507e-001
9.437853887896123e-003	4.271155e-001
9.467150762896122e-003	2.194029e-001
9.484779639195248e-003	9.393409e-002
9.496257648733924e-003	2.293834e-002
9.502118044380455e-003	-4.993356e-003
