time	V(n003)
6.517513919964755e-003	-1.850432e-001
6.517994679413979e-003	-1.820762e-001
6.518597826186212e-003	-1.706452e-001
6.519395817422930e-003	-1.643302e-001
6.519965016637229e-003	-1.734110e-001
6.520652976257550e-003	-1.934288e-001
6.521385738657076e-003	-2.068962e-001
6.521951774893978e-003	-2.053515e-001
6.522678632490218e-003	-1.975366e-001
6.523438535140339e-003	-1.994485e-001
6.524101329959210e-003	-2.124025e-001
6.524825127632095e-003	-2.280165e-001
6.525426478417896e-003	-2.321080e-001
6.526144781479049e-003	-2.282450e-001
6.526902878702993e-003	-2.272577e-001
6.527546283464992e-003	-2.351435e-001
6.528404829169751e-003	-2.497666e-001
6.529376210403955e-003	-2.570152e-001
6.530327720038005e-003	-2.573032e-001
6.531246503095547e-003	-2.630476e-001
6.532120417603234e-003	-2.749717e-001
6.533084097306729e-003	-2.842291e-001
6.533945222372543e-003	-2.862434e-001
6.534945467648349e-003	-2.908245e-001
6.535837848712014e-003	-3.007952e-001
6.536890357518794e-003	-3.111389e-001
6.537848459133523e-003	-3.151983e-001
6.538988909224424e-003	-3.214964e-001
6.540029488444021e-003	-3.317981e-001
6.541219958707300e-003	-3.413688e-001
6.542438468610765e-003	-3.475859e-001
6.545376249757900e-003	-3.708053e-001
6.548617236213856e-003	-3.924891e-001
6.550509028306172e-003	-4.071327e-001
6.558357824058213e-003	-4.623680e-001
6.566206619810255e-003	-5.162586e-001
6.574055415562296e-003	-5.688046e-001
6.581904211314337e-003	-6.200059e-001
6.589753007066378e-003	-6.698624e-001
6.597601802818420e-003	-7.183743e-001
6.605450598570461e-003	-7.655415e-001
6.622022656539125e-003	-8.579760e-001
6.640405877021817e-003	-9.497524e-001
6.649654183586553e-003	-9.913090e-001
6.659191967688497e-003	-1.030585e+000
6.669584617025309e-003	-1.068965e+000
6.682043999018448e-003	-1.108667e+000
6.698475452064762e-003	-1.149446e+000
6.722479196101722e-003	-1.190370e+000
6.738595111325305e-003	-1.203111e+000
6.760754882956626e-003	-1.198770e+000
6.782507233519561e-003	-1.171754e+000
6.811804108519561e-003	-1.101322e+000
6.841100983519561e-003	-9.965546e-001
6.870397858519561e-003	-8.584621e-001
6.899694733519562e-003	-6.916938e-001
6.928991608519562e-003	-5.019018e-001
6.958288483519562e-003	-2.955460e-001
6.987585358519562e-003	-8.870467e-002
7.001240074998584e-003	-1.064856e-002
7.007789243792117e-003	2.522315e-002
7.012611330592214e-003	7.285000e-002
7.016076460420729e-003	1.158449e-001
7.019917808505764e-003	1.533059e-001
7.023606104590317e-003	1.823010e-001
7.035140325332875e-003	2.692139e-001
7.042203031388098e-003	3.211562e-001
7.054696494259471e-003	4.107614e-001
7.068946320593716e-003	5.088891e-001
7.092493057873376e-003	6.599978e-001
7.121789932873377e-003	8.278582e-001
7.151086807873377e-003	9.681562e-001
7.180383682873377e-003	1.074983e+000
7.209680557873377e-003	1.147730e+000
7.231600705866096e-003	1.178868e+000
7.247675249198886e-003	1.186439e+000
7.264135881265212e-003	1.179098e+000
7.288006044325291e-003	1.144129e+000
7.317302919325291e-003	1.067693e+000
7.346599794325291e-003	9.564251e-001
7.375896669325291e-003	8.129377e-001
7.405193544325292e-003	6.420579e-001
7.434490419325292e-003	4.496745e-001
7.463787294325292e-003	2.440335e-001
7.487694763304581e-003	7.759769e-002
7.498000341271151e-003	1.968700e-002
7.504162762292882e-003	-3.742673e-003
7.506799600124734e-003	-2.794367e-002
7.508141650811429e-003	-7.245453e-002
7.508833322026834e-003	-1.123403e-001
7.509622286285014e-003	-1.471412e-001
7.510031723855117e-003	-1.431244e-001
7.510475551458591e-003	-1.204269e-001
7.510961088157088e-003	-9.639050e-002
7.511446860658989e-003	-8.497316e-002
7.511877622717156e-003	-9.035123e-002
7.512406284887247e-003	-1.132832e-001
7.513016567089645e-003	-1.448445e-001
7.513613419332947e-003	-1.629770e-001
7.514086661680325e-003	-1.591053e-001
7.514663128680026e-003	-1.408889e-001
7.515260117434716e-003	-1.262626e-001
7.515720705279754e-003	-1.274838e-001
7.516241781576012e-003	-1.436066e-001
7.516821756147906e-003	-1.667728e-001
7.517471192216691e-003	-1.826812e-001
7.518001489596496e-003	-1.803789e-001
7.518640021455011e-003	-1.678106e-001
7.519328984952885e-003	-1.616954e-001
7.519877546740707e-003	-1.701558e-001
7.520564434185855e-003	-1.907141e-001
7.521249040703979e-003	-2.054027e-001
7.521784753738770e-003	-2.052719e-001
7.522528839460576e-003	-1.966250e-001
7.523271650182295e-003	-1.959037e-001
7.523886606242106e-003	-2.066788e-001
7.524619120814236e-003	-2.233706e-001
7.525343845905509e-003	-2.302258e-001
7.526051553817933e-003	-2.272228e-001
7.526811547860104e-003	-2.253042e-001
7.527451344346106e-003	-2.324211e-001
7.528333424414718e-003	-2.479959e-001
7.529208498113223e-003	-2.556994e-001
7.530031087328545e-003	-2.553467e-001
7.530915125580070e-003	-2.582594e-001
7.531681482865091e-003	-2.680977e-001
7.532620616837498e-003	-2.802252e-001
7.533417698750456e-003	-2.837311e-001
7.534467646764958e-003	-2.862443e-001
7.535438884325440e-003	-2.951691e-001
7.536529763081231e-003	-3.070824e-001
7.537624185632609e-003	-3.130816e-001
7.538829758068259e-003	-3.190265e-001
7.539926407100153e-003	-3.293129e-001
7.541175161250119e-003	-3.399533e-001
7.542340792994104e-003	-3.459388e-001
7.543666812880117e-003	-3.553157e-001
7.545095077796817e-003	-3.677015e-001
7.548267983722996e-003	-3.886550e-001
7.551673268461131e-003	-4.136620e-001
7.563267178886642e-003	-4.955195e-001
7.574861089312154e-003	-5.737768e-001
7.586454999737665e-003	-6.484339e-001
7.598048910163175e-003	-7.194907e-001
7.609642820588686e-003	-7.869473e-001
7.621236731014198e-003	-8.508037e-001
7.632830641439709e-003	-9.110599e-001
7.649170846171303e-003	-9.854302e-001
7.670850649660284e-003	-1.066822e+000
7.700147524660284e-003	-1.146768e+000
7.729444399660284e-003	-1.195318e+000
7.745044708823548e-003	-1.204403e+000
7.763157707086875e-003	-1.196576e+000
7.786415524132852e-003	-1.163263e+000
7.815712399132853e-003	-1.088230e+000
7.845009274132852e-003	-9.787991e-001
7.874306149132851e-003	-8.365852e-001
7.903603024132851e-003	-6.664121e-001
7.932899899132850e-003	-4.740149e-001
7.962196774132849e-003	-2.660766e-001
7.991493649132849e-003	-6.016718e-002
8.001602796471736e-003	-7.590214e-003
8.008623562601758e-003	2.911702e-002
8.012860378564257e-003	7.429815e-002
8.016293976912642e-003	1.190422e-001
8.019955719439380e-003	1.548634e-001
8.027608764731220e-003	2.139212e-001
8.043317766725894e-003	3.303429e-001
8.057521985310451e-003	4.313017e-001
8.078090028708492e-003	5.698801e-001
8.105438735297697e-003	7.383046e-001
8.134735610297697e-003	8.948265e-001
8.164032485297696e-003	1.020816e+000
8.193329360297695e-003	1.111752e+000
8.222626235297695e-003	1.169874e+000
8.238834531730936e-003	1.184434e+000
8.260844249110985e-003	1.181372e+000
8.282652620864311e-003	1.155318e+000
8.311949495864310e-003	1.085300e+000
8.341246370864310e-003	9.804083e-001
8.370543245864309e-003	8.424501e-001
8.399840120864309e-003	6.761779e-001
8.429136995864308e-003	4.872141e-001
8.458433870864307e-003	2.831533e-001
8.487730745864307e-003	8.010394e-002
8.499651287542358e-003	1.403253e-002
8.506295350352714e-003	-2.911080e-002
8.508532885012866e-003	-8.342228e-002
8.509639391749342e-003	-1.239691e-001
8.510714583873839e-003	-1.320238e-001
8.511231596344667e-003	-1.153916e-001
8.511885964212044e-003	-9.310403e-002
8.512320942076121e-003	-9.295882e-002
8.512911682933118e-003	-1.135484e-001
8.513479662955289e-003	-1.413832e-001
8.514099257359626e-003	-1.630097e-001
8.514592857700128e-003	-1.626566e-001
8.515123467589213e-003	-1.478395e-001
8.515681255811232e-003	-1.325819e-001
8.516154331580974e-003	-1.302368e-001
8.516652850962201e-003	-1.418986e-001
8.517243031616120e-003	-1.640220e-001
8.517941324632228e-003	-1.836008e-001
8.518460030299593e-003	-1.842526e-001
8.519071459990134e-003	-1.732002e-001
8.519704400621135e-003	-1.648412e-001
8.520218589192174e-003	-1.690885e-001
8.520812154619171e-003	-1.852702e-001
8.521451721017322e-003	-2.029136e-001
8.522000506913985e-003	-2.084609e-001
8.522612859208179e-003	-2.036051e-001
8.523286674946843e-003	-1.972059e-001
8.523871820530009e-003	-2.001945e-001
8.524526181740016e-003	-2.135320e-001
8.525247834364674e-003	-2.283811e-001
8.525861308356329e-003	-2.322806e-001
8.526617000216397e-003	-2.288400e-001
8.527399554403410e-003	-2.291703e-001
8.528070576793658e-003	-2.379521e-001
8.528943098834714e-003	-2.522630e-001
8.529790505764896e-003	-2.578159e-001
8.530774454475585e-003	-2.581842e-001
8.531705567571726e-003	-2.646302e-001
8.532639758376709e-003	-2.769406e-001
8.533629210002515e-003	-2.852394e-001
8.534567757265596e-003	-2.876294e-001
8.535609701313717e-003	-2.941286e-001
8.536604127393909e-003	-3.052737e-001
8.537695622800471e-003	-3.138929e-001
8.538810851385791e-003	-3.185909e-001
8.540007299696943e-003	-3.275318e-001
8.541360878990755e-003	-3.400250e-001
8.544209948219824e-003	-3.580394e-001
8.545601770720399e-003	-3.699053e-001
8.549199121479474e-003	-3.943058e-001
8.553108143078343e-003	-4.229449e-001
8.564538833211937e-003	-5.032092e-001
8.575969523345533e-003	-5.800396e-001
8.587400213479127e-003	-6.534363e-001
8.598830903612721e-003	-7.233991e-001
8.610261593746315e-003	-7.899282e-001
8.621692283879911e-003	-8.530234e-001
8.633122974013505e-003	-9.126848e-001
8.649902601128551e-003	-9.902446e-001
8.658592860116918e-003	-1.026148e+000
8.667521133776541e-003	-1.059646e+000
8.678678196038188e-003	-1.096644e+000
8.692723103010187e-003	-1.135202e+000
8.710113622383416e-003	-1.170119e+000
8.733884576926299e-003	-1.197754e+000
8.751731717714905e-003	-1.202783e+000
8.767819766575893e-003	-1.191434e+000
8.793992877331357e-003	-1.146970e+000
8.819834304304598e-003	-1.074996e+000
8.849131179304597e-003	-9.596136e-001
8.878428054304596e-003	-8.131537e-001
8.907724929304596e-003	-6.394914e-001
8.937021804304595e-003	-4.444809e-001
8.966318679304594e-003	-2.351949e-001
8.988704186335966e-003	-7.780044e-002
9.001228961677625e-003	-9.380380e-003
9.008003039942404e-003	2.745614e-002
9.012631876040910e-003	7.508720e-002
9.016138387365848e-003	1.192725e-001
9.019913240311093e-003	1.556671e-001
9.027587757475933e-003	2.148344e-001
9.042524945680188e-003	3.256928e-001
9.055090065861167e-003	4.156921e-001
9.070058015500690e-003	5.185446e-001
9.093331020281988e-003	6.674086e-001
9.122627895281987e-003	8.344537e-001
9.151924770281986e-003	9.738157e-001
9.181221645281986e-003	1.079644e+000
9.210518520281985e-003	1.151531e+000
9.231913329669403e-003	1.181258e+000
9.248230602861706e-003	1.188590e+000
9.264342324970518e-003	1.181157e+000
9.288341681642838e-003	1.145564e+000
9.317638556642837e-003	1.068729e+000
9.346935431642837e-003	9.570534e-001
9.376232306642836e-003	8.132138e-001
9.405529181642836e-003	6.420411e-001
9.434826056642835e-003	4.494365e-001
9.464122931642834e-003	2.436592e-001
9.487916413240776e-003	7.771944e-002
9.498008283510535e-003	2.081150e-002
9.504339512360975e-003	-3.476377e-003
9.507091143328995e-003	-2.904437e-002
9.508477896338302e-003	-7.557971e-002
9.509190318385350e-003	-1.157761e-001
9.509984745975787e-003	-1.470501e-001
9.510394287856324e-003	-1.408228e-001
9.510858368778226e-003	-1.164059e-001
9.511350528654055e-003	-9.436586e-002
9.511908103959776e-003	-8.619490e-002
9.512356066352905e-003	-9.616191e-002
9.512874908559231e-003	-1.215894e-001
9.513559625970872e-003	-1.549994e-001
9.514056207972337e-003	-1.644297e-001
9.514537175846214e-003	-1.554936e-001
9.515086413426349e-003	-1.375928e-001
9.515707530356916e-003	-1.262769e-001
9.516217347255983e-003	-1.325869e-001
9.516833105815614e-003	-1.553561e-001
9.517412002272711e-003	-1.772634e-001
9.517887946189060e-003	-1.847096e-001
9.518400781948435e-003	-1.787349e-001
9.518996930232908e-003	-1.662663e-001
9.519617413242299e-003	-1.615628e-001
9.520165514007124e-003	-1.706333e-001
9.520824664488385e-003	-1.901900e-001
9.521549111775626e-003	-2.051677e-001
9.522103726101483e-003	-2.047307e-001
9.522846920735000e-003	-1.964941e-001
9.523619825310097e-003	-1.970242e-001
9.524262832836476e-003	-2.089992e-001
9.524992706526356e-003	-2.252827e-001
9.525643305852458e-003	-2.305007e-001
9.526353602553378e-003	-2.269566e-001
9.527109042963007e-003	-2.254318e-001
9.527750220353680e-003	-2.328977e-001
9.528620434826895e-003	-2.480871e-001
9.529529746134824e-003	-2.555895e-001
9.530389745519246e-003	-2.553692e-001
9.531287374749330e-003	-2.592766e-001
9.532079861254549e-003	-2.698229e-001
9.533021264666694e-003	-2.810671e-001
9.533829246629896e-003	-2.839357e-001
9.534851376461331e-003	-2.866906e-001
9.535733280964782e-003	-2.952820e-001
9.536822643646253e-003	-3.072831e-001
9.537854195504800e-003	-3.127816e-001
9.539045345246884e-003	-3.185347e-001
9.540123467519059e-003	-3.286333e-001
9.541360269716668e-003	-3.392704e-001
9.542520535104546e-003	-3.452680e-001
9.543847845722608e-003	-3.545539e-001
9.545258726784538e-003	-3.668069e-001
9.548463274462639e-003	-3.880151e-001
9.551908212891635e-003	-4.133275e-001
9.563312292029787e-003	-4.937560e-001
9.574716371167941e-003	-5.707422e-001
9.586120450306093e-003	-6.442863e-001
9.597524529444245e-003	-7.143880e-001
9.608928608582397e-003	-7.810476e-001
9.620332687720551e-003	-8.442649e-001
9.631736766858703e-003	-9.040399e-001
9.645632499757200e-003	-9.689419e-001
9.663089111515569e-003	-1.039308e+000
9.685790044669553e-003	-1.111219e+000
9.715086919669552e-003	-1.175714e+000
9.733614953248945e-003	-1.198170e+000
9.749402174796112e-003	-1.202781e+000
9.764777798566540e-003	-1.193908e+000
9.789049627102288e-003	-1.155896e+000
9.818346502102287e-003	-1.077857e+000
9.847643377102287e-003	-9.653070e-001
9.876940252102286e-003	-8.203827e-001
9.906237127102285e-003	-6.479632e-001
9.935534002102285e-003	-4.538944e-001
9.964830877102284e-003	-2.450662e-001
9.994127752102283e-003	-3.104590e-002
9.994683071918637e-003	-2.776507e-002
9.995793711551343e-003	-2.290400e-002
9.998014990816755e-003	-1.472791e-002
1.000203784441326e-002	-4.255889e-003
1.000638243458983e-002	1.010424e-002
1.001037619777552e-002	4.303507e-002
1.001334473321399e-002	8.339305e-002
1.001685077599447e-002	1.283069e-001
1.002045727381685e-002	1.611045e-001
1.002875224297959e-002	2.245248e-001
1.003669671743986e-002	2.837512e-001
1.004780360391805e-002	3.645803e-001
1.006340158675370e-002	4.736291e-001
1.008919005582339e-002	6.420305e-001
1.011848693082339e-002	8.132016e-001
1.014778380582339e-002	9.569643e-001
1.017708068082339e-002	1.067726e+000
1.020637755582339e-002	1.143999e+000
1.023036642718892e-002	1.180817e+000
1.024548240281701e-002	1.189202e+000
1.026332051169365e-002	1.182379e+000
1.028668026817971e-002	1.149758e+000
1.031597714317971e-002	1.074871e+000
1.034527401817970e-002	9.651578e-001
1.037457089317970e-002	8.230100e-001
1.040386776817970e-002	6.532400e-001
1.043316464317970e-002	4.616645e-001
1.046246151817970e-002	2.563254e-001
1.048825718749751e-002	7.899565e-002
1.050069390111028e-002	8.855369e-003
1.050753292449936e-002	-5.213460e-002
1.050983880074233e-002	-1.144026e-001
1.051106602891846e-002	-1.460788e-001
1.051163611385727e-002	-1.329802e-001
1.051215094173557e-002	-1.058957e-001
1.051263708789271e-002	-9.153043e-002
1.051315125832858e-002	-9.636828e-002
1.051364540887828e-002	-1.181655e-001
1.051418181572770e-002	-1.485539e-001
1.051476148015583e-002	-1.695615e-001
1.051527117080732e-002	-1.674215e-001
1.051577353983595e-002	-1.505960e-001
1.051629605503452e-002	-1.338519e-001
1.051678305825887e-002	-1.301581e-001
1.051722161856847e-002	-1.405358e-001
1.051776907440127e-002	-1.631992e-001
1.051848245701031e-002	-1.873861e-001
1.051898602701309e-002	-1.900634e-001
1.051954336606470e-002	-1.789509e-001
1.052013920979645e-002	-1.668201e-001
1.052063727504075e-002	-1.668142e-001
1.052116304141884e-002	-1.795852e-001
1.052176935579580e-002	-1.991315e-001
1.052244084529453e-002	-2.116777e-001
1.052300790085697e-002	-2.094604e-001
1.052368505960400e-002	-2.009410e-001
1.052442078778567e-002	-2.014275e-001
1.052504425762940e-002	-2.136347e-001
1.052574497447130e-002	-2.302287e-001
1.052637614997554e-002	-2.359142e-001
1.052705637316842e-002	-2.322269e-001
1.052779078735030e-002	-2.293944e-001
1.052841299294339e-002	-2.358077e-001
1.052927710935963e-002	-2.517813e-001
1.053010028694271e-002	-2.604049e-001
1.053083976536196e-002	-2.600068e-001
1.053169818183925e-002	-2.606238e-001
1.053242541611194e-002	-2.688090e-001
1.053337084616336e-002	-2.821580e-001
1.053430318239073e-002	-2.876899e-001
1.053534407315293e-002	-2.901981e-001
1.053643822372494e-002	-2.995254e-001
1.053757777598360e-002	-3.115780e-001
1.053885848584831e-002	-3.185899e-001
1.054004328123409e-002	-3.248650e-001
1.054112882534732e-002	-3.353481e-001
1.054238254544435e-002	-3.457506e-001
1.054355697837503e-002	-3.515912e-001
1.054485967375526e-002	-3.610413e-001
1.054632917386277e-002	-3.737249e-001
1.054941969580459e-002	-3.939487e-001
1.055103384524244e-002	-4.069023e-001
1.055792702402585e-002	-4.552409e-001
1.056482020280925e-002	-5.026066e-001
1.057171338159266e-002	-5.489991e-001
1.057860656037606e-002	-5.944186e-001
1.058549973915947e-002	-6.388651e-001
1.059239291794287e-002	-6.823385e-001
1.059928609672628e-002	-7.248389e-001
1.061794904974711e-002	-8.317887e-001
1.062870003420548e-002	-8.882672e-001
1.063975267271078e-002	-9.422395e-001
1.065160090318945e-002	-9.949453e-001
1.066425862459550e-002	-1.045239e+000
1.067769481791112e-002	-1.091284e+000
1.069239033717967e-002	-1.132680e+000
1.070873832719198e-002	-1.167266e+000
1.072678254606867e-002	-1.191979e+000
1.074300986436259e-002	-1.201199e+000
1.076072834083118e-002	-1.196459e+000
1.077986321798236e-002	-1.175117e+000
1.079887887710577e-002	-1.137310e+000
1.081892475002863e-002	-1.078678e+000
1.084530213993087e-002	-9.758556e-001
1.087341135267325e-002	-8.388725e-001
1.090270822767325e-002	-6.691744e-001
1.093200510267325e-002	-4.773766e-001
1.096130197767325e-002	-2.697988e-001
1.099059885267325e-002	-6.147271e-002
1.099975885824727e-002	-1.282455e-002
1.100596279286845e-002	1.228744e-002
1.101076301544877e-002	5.140886e-002
1.101385862228984e-002	9.206770e-002
1.101764140060487e-002	1.373984e-001
1.102102004063233e-002	1.665174e-001
1.103074761560029e-002	2.403591e-001
1.103860830518219e-002	2.986543e-001
1.105146324554600e-002	3.915332e-001
1.106750396234876e-002	5.022041e-001
1.109680083734876e-002	6.892419e-001
1.112609771234876e-002	8.542708e-001
1.115539458734876e-002	9.898877e-001
1.118469146234876e-002	1.091456e+000
1.121398833734875e-002	1.159586e+000
1.123320611131463e-002	1.184576e+000
1.124853713349484e-002	1.190511e+000
1.126445626668602e-002	1.182735e+000
1.128852692224301e-002	1.146873e+000
1.131782379724301e-002	1.069789e+000
1.134712067224301e-002	9.578922e-001
1.137641754724301e-002	8.138539e-001
1.140571442224301e-002	6.425171e-001
1.143501129724301e-002	4.497901e-001
1.146430817224301e-002	2.439136e-001
1.148837655963651e-002	7.839909e-002
1.150048386069512e-002	1.141569e-002
1.150708355347522e-002	-4.103621e-002
1.150949684166419e-002	-1.034932e-001
1.151073404425303e-002	-1.411600e-001
1.151141936536127e-002	-1.327392e-001
1.151189663247303e-002	-1.105122e-001
1.151244320541895e-002	-9.342163e-002
1.151299970443652e-002	-9.649625e-002
1.151351774376508e-002	-1.173291e-001
1.151407491598514e-002	-1.461954e-001
1.151472039514507e-002	-1.654997e-001
1.151531314004023e-002	-1.602735e-001
1.151589973386823e-002	-1.422253e-001
1.151646333995104e-002	-1.313828e-001
1.151704189187700e-002	-1.375119e-001
1.151755153184762e-002	-1.559012e-001
1.151810762797189e-002	-1.783311e-001
1.151861226540588e-002	-1.887002e-001
1.151908512187157e-002	-1.850974e-001
1.151968001644333e-002	-1.733480e-001
1.152046123501616e-002	-1.674614e-001
1.152106613094245e-002	-1.775839e-001
1.152174460342126e-002	-1.973608e-001
1.152246831984620e-002	-2.098973e-001
1.152306745551495e-002	-2.076002e-001
1.152378760961400e-002	-1.997376e-001
1.152448718383549e-002	-2.019310e-001
1.152514845441232e-002	-2.154212e-001
1.152586746283991e-002	-2.312287e-001
1.152645378783723e-002	-2.351273e-001
1.152716582345186e-002	-2.308813e-001
1.152791309766781e-002	-2.295582e-001
1.152854745192875e-002	-2.373248e-001
1.152939922832398e-002	-2.523021e-001
1.153033174180241e-002	-2.596413e-001
1.153129396069834e-002	-2.595386e-001
1.153217349521944e-002	-2.644269e-001
1.153298878220622e-002	-2.757814e-001
1.153392633209512e-002	-2.860070e-001
1.153474502762291e-002	-2.881956e-001
1.153573778340578e-002	-2.913988e-001
1.153658732828603e-002	-3.003113e-001
1.153764541312052e-002	-3.119217e-001
1.153858765688618e-002	-3.165788e-001
1.153975857612413e-002	-3.220131e-001
1.154078975722478e-002	-3.317640e-001
1.154200153785082e-002	-3.423956e-001
1.154313357951834e-002	-3.481899e-001
1.154443980035733e-002	-3.571085e-001
1.154579221709133e-002	-3.690172e-001
1.154902432399509e-002	-3.903874e-001
1.155250041130318e-002	-4.160909e-001
1.156368958045470e-002	-4.947908e-001
1.157487874960623e-002	-5.702170e-001
1.158606791875775e-002	-6.423695e-001
1.159725708790927e-002	-7.112484e-001
1.160844625706079e-002	-7.768536e-001
1.161963542621232e-002	-8.391852e-001
1.163082459536384e-002	-8.982431e-001
1.164258009016061e-002	-9.543588e-001
1.165585111049594e-002	-1.011470e+000
1.167008473714380e-002	-1.064965e+000
1.168574691197868e-002	-1.113951e+000
1.170234799582694e-002	-1.154213e+000
1.172010505578585e-002	-1.183201e+000
1.173968374396231e-002	-1.198692e+000
1.175828084226768e-002	-1.197302e+000
1.177585032935476e-002	-1.180831e+000
1.179354401074036e-002	-1.149733e+000
1.181026532687083e-002	-1.107569e+000
1.182593954371122e-002	-1.056240e+000
1.184507535901525e-002	-9.799668e-001
1.186266777115442e-002	-8.973037e-001
1.188491925492756e-002	-7.767568e-001
1.190940491339634e-002	-6.272796e-001
1.193870178839634e-002	-4.303178e-001
1.196799866339634e-002	-2.205246e-001
1.198735181740645e-002	-8.100789e-002
1.199741330901378e-002	-2.030349e-002
1.200292253956210e-002	6.086063e-004
1.200879693093424e-002	2.991562e-002
1.201190235360318e-002	6.553269e-002
1.201525545091053e-002	1.124550e-001
1.201875187592522e-002	1.487110e-001
1.202207392979294e-002	1.752950e-001
1.203336324416632e-002	2.606354e-001
1.204301790895063e-002	3.316339e-001
1.205586620334536e-002	4.231495e-001
1.207806822737230e-002	5.733576e-001
1.210267104723589e-002	7.260721e-001
1.213196792223589e-002	8.846866e-001
1.216126479723589e-002	1.013810e+000
1.219056167223589e-002	1.108148e+000
1.221985854723589e-002	1.169976e+000
1.223538920860510e-002	1.186342e+000
1.225639015873200e-002	1.187916e+000
1.227540413520832e-002	1.170220e+000
1.230470101020832e-002	1.108987e+000
1.233399788520832e-002	1.012968e+000
1.236329476020832e-002	8.827333e-001
1.239259163520832e-002	7.229945e-001
1.242188851020832e-002	5.390229e-001
1.245118538520832e-002	3.377219e-001
1.248048226020832e-002	1.295103e-001
1.249320022609738e-002	4.159630e-002
1.249407308253190e-002	3.629473e-002
1.249581879540094e-002	2.743383e-002
1.249931022113901e-002	1.350889e-002
1.250411505816721e-002	-1.105050e-003
1.250716906853660e-002	-1.768353e-002
1.250825483857005e-002	-4.087349e-002
1.250885570411997e-002	-7.357270e-002
1.250936908976573e-002	-1.133829e-001
1.250991915067596e-002	-1.485553e-001
1.251028278104605e-002	-1.537833e-001
1.251067841928628e-002	-1.388830e-001
1.251113385078243e-002	-1.124782e-001
1.251165318650644e-002	-8.874986e-002
1.251211370541184e-002	-8.300750e-002
1.251259694518628e-002	-9.538396e-002
1.251312336697810e-002	-1.228415e-001
1.251372244443419e-002	-1.546497e-001
1.251419315829402e-002	-1.658441e-001
1.251464019429460e-002	-1.587373e-001
1.251517212276824e-002	-1.404981e-001
1.251585383957529e-002	-1.249191e-001
1.251636849245708e-002	-1.289653e-001
1.251690542492234e-002	-1.485660e-001
1.251747730902406e-002	-1.729051e-001
1.251797281823130e-002	-1.846054e-001
1.251844727534011e-002	-1.816339e-001
1.251904239289243e-002	-1.687601e-001
1.251975204140638e-002	-1.599426e-001
1.252028395518999e-002	-1.665979e-001
1.252090710932508e-002	-1.859952e-001
1.252154917845033e-002	-2.033104e-001
1.252206812875952e-002	-2.061578e-001
1.252270281744251e-002	-1.985381e-001
1.252336545621282e-002	-1.921717e-001
1.252391966038871e-002	-1.966838e-001
1.252457721677953e-002	-2.121095e-001
1.252527375199412e-002	-2.268430e-001
1.252585730129872e-002	-2.295869e-001
1.252668178991330e-002	-2.245291e-001
1.252743277657398e-002	-2.252514e-001
1.252808817982753e-002	-2.350325e-001
1.252891681057914e-002	-2.498461e-001
1.252967107140322e-002	-2.547669e-001
1.253052062420703e-002	-2.534970e-001
1.253138969372268e-002	-2.575792e-001
1.253219283034420e-002	-2.686999e-001
1.253310937881914e-002	-2.796562e-001
1.253389875770384e-002	-2.821671e-001
1.253489482657801e-002	-2.844903e-001
1.253574811144336e-002	-2.928184e-001
1.253682547874779e-002	-3.050650e-001
1.253786003010559e-002	-3.106874e-001
1.253903113145174e-002	-3.160298e-001
1.254011554316580e-002	-3.261253e-001
1.254133964434694e-002	-3.369857e-001
1.254246133376671e-002	-3.427308e-001
1.254377699561895e-002	-3.515869e-001
1.254509431700004e-002	-3.633239e-001
1.254834894258855e-002	-3.848507e-001
1.255183136709670e-002	-4.107938e-001
1.256151013208265e-002	-4.788780e-001
1.257118889706860e-002	-5.446752e-001
1.258086766205455e-002	-6.081855e-001
1.259054642704050e-002	-6.694089e-001
1.260022519202645e-002	-7.283454e-001
1.260990395701240e-002	-7.849949e-001
1.261958272199835e-002	-8.393576e-001
1.264026983952619e-002	-9.431431e-001
1.265264871982880e-002	-9.977911e-001
1.266594099889784e-002	-1.049803e+000
1.268033942784249e-002	-1.097861e+000
1.269549023859021e-002	-1.138817e+000
1.271158855009552e-002	-1.170967e+000
1.272869157361399e-002	-1.192074e+000
1.274682848043436e-002	-1.199900e+000
1.276382107306708e-002	-1.192577e+000
1.278497556270248e-002	-1.164350e+000
1.280573205357992e-002	-1.117855e+000
1.282627581793279e-002	-1.051368e+000
1.285523091762693e-002	-9.288468e-001
1.288343430645141e-002	-7.823796e-001
1.291273118145141e-002	-6.043792e-001
1.294202805645141e-002	-4.063807e-001
1.297132493145141e-002	-1.956656e-001
1.298495407148367e-002	-9.549631e-002
1.299356309290613e-002	-3.780970e-002
1.299899693637863e-002	-1.212104e-002
1.300321725123680e-002	-1.098999e-004
1.300781021603061e-002	1.944172e-002
1.301068762340653e-002	4.971161e-002
1.301357319653107e-002	9.212764e-002
1.301677943567686e-002	1.312059e-001
1.302021560231480e-002	1.614406e-001
1.302904869036745e-002	2.289349e-001
1.303940939443927e-002	3.058162e-001
1.305200449505494e-002	3.962237e-001
1.307719469628627e-002	5.673240e-001
1.310506753163793e-002	7.401233e-001
1.313436440663793e-002	8.970945e-001
1.316366128163793e-002	1.023502e+000
1.319295815663793e-002	1.114867e+000
1.322225503163793e-002	1.173454e+000
1.323823010788454e-002	1.188094e+000
1.326061861033578e-002	1.185456e+000
1.328228553123899e-002	1.159988e+000
1.331158240623899e-002	1.090379e+000
